Date,Facility,State,Region,DDSO Service Area,Class,Itinerant Air Carrier,Itinerant Air Taxi,Itinerant General Aviation,Itinerant Military,Itinerant Total,Local Civil,Local Military,Local Total,"Total
Operations"
05/22/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,714,186,48,0,948,0,0,0,948
05/22/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,183",94,65,8,"1,350",0,0,0,"1,350"
05/22/2024,SAN,CA,AWP,WE,Towers with Radar,540,44,30,2,616,0,0,0,616
05/22/2024,SEA,WA,ANM,WE,Towers with Radar,"1,249",16,6,0,"1,271",0,0,0,"1,271"
05/22/2024,SFO,CA,AWP,WE,Towers with Radar,950,47,17,10,"1,024",0,0,0,"1,024"
05/22/2024,SLC,UT,ANM,WE,Towers with Radar,669,106,112,9,896,0,0,0,896
05/22/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,467,83,106,0,656,0,0,0,656
05/23/2024,ATL,GA,ASO,ES,Towers with Radar,"2,314",31,29,10,"2,384",0,0,0,"2,384"
05/23/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,589,97,126,15,827,0,0,0,827
05/23/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,628,81,109,12,830,0,0,0,830
05/23/2024,BOS,MA,ANE,EN,Towers with Radar,"1,030",168,83,1,"1,282",0,0,0,"1,282"
05/23/2024,BWI,MD,AEA,EN,Towers with Radar,667,58,30,2,757,0,0,0,757
05/23/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,428",291,85,5,"1,809",0,0,0,"1,809"
05/23/2024,DCA,DC,AEA,EN,Towers with Radar,850,12,14,5,881,0,0,0,881
05/23/2024,DEN,CO,ANM,WE,Towers with Radar,"1,822",232,12,0,"2,066",0,0,0,"2,066"
05/23/2024,DFW,TX,ASW,CE,Towers with Radar,"2,103",43,21,0,"2,167",0,0,0,"2,167"
05/23/2024,DTW,MI,AGL,CE,Towers with Radar,865,17,28,1,911,0,0,0,911
05/23/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,159",30,47,0,"1,236",0,0,0,"1,236"
05/23/2024,FLL,FL,ASO,ES,Towers with Radar,651,111,120,4,886,0,0,0,886
05/23/2024,IAD,VA,AEA,EN,Towers with Radar,616,234,113,0,963,0,0,0,963
05/23/2024,IAH,TX,ASW,CE,Towers with Radar,"1,161",167,21,0,"1,349",0,0,0,"1,349"
05/23/2024,JFK,NY,AEA,EN,Towers with Radar,"1,218",25,78,0,"1,321",0,0,0,"1,321"
05/23/2024,LAS,NV,AWP,WE,Towers with Radar,"1,240",498,93,40,"1,871",0,0,0,"1,871"
05/23/2024,LAX,CA,AWP,WE,Towers with Radar,"1,580",70,34,0,"1,684",0,0,0,"1,684"
05/23/2024,LGA,NY,AEA,EN,Towers with Radar,939,14,23,0,976,0,0,0,976
05/23/2024,MCO,FL,ASO,ES,Towers with Radar,"1,042",50,37,0,"1,129",0,0,0,"1,129"
05/23/2024,MDW,IL,AGL,CE,Towers with Radar,509,125,100,4,738,0,0,0,738
05/23/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,268",68,55,2,"1,393",0,0,0,"1,393"
05/23/2024,MSP,MN,AGL,CE,Towers with Radar,944,61,39,6,"1,050",0,0,0,"1,050"
05/23/2024,ORD,IL,AGL,CE,Towers with Radar,"1,899",392,19,0,"2,310",0,0,0,"2,310"
05/23/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,754,216,48,0,"1,018",0,0,0,"1,018"
05/23/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,281",124,78,9,"1,492",0,0,0,"1,492"
05/23/2024,SAN,CA,AWP,WE,Towers with Radar,591,63,31,5,690,0,0,0,690
05/23/2024,SEA,WA,ANM,WE,Towers with Radar,"1,308",10,9,0,"1,327",0,0,0,"1,327"
05/23/2024,SFO,CA,AWP,WE,Towers with Radar,944,66,19,11,"1,040",0,0,0,"1,040"
05/23/2024,SLC,UT,ANM,WE,Towers with Radar,698,105,133,4,940,0,0,0,940
05/23/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,492,93,79,1,665,0,0,0,665
05/24/2024,ATL,GA,ASO,ES,Towers with Radar,"2,321",33,19,0,"2,373",0,0,0,"2,373"
05/24/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,609,101,120,6,836,0,0,0,836
05/24/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,609,95,69,5,778,0,0,0,778
05/24/2024,BOS,MA,ANE,EN,Towers with Radar,"1,048",225,31,0,"1,304",0,0,0,"1,304"
05/24/2024,BWI,MD,AEA,EN,Towers with Radar,648,37,27,1,713,0,0,0,713
05/24/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,444",265,58,0,"1,767",0,0,0,"1,767"
05/24/2024,DCA,DC,AEA,EN,Towers with Radar,868,5,4,9,886,0,0,0,886
05/24/2024,DEN,CO,ANM,WE,Towers with Radar,"1,858",228,10,0,"2,096",0,0,0,"2,096"
05/24/2024,DFW,TX,ASW,CE,Towers with Radar,"1,881",42,20,3,"1,946",0,0,0,"1,946"
05/24/2024,DTW,MI,AGL,CE,Towers with Radar,884,19,10,0,913,0,0,0,913
05/24/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,174",41,74,1,"1,290",0,0,0,"1,290"
05/24/2024,FLL,FL,ASO,ES,Towers with Radar,663,106,107,5,881,0,0,0,881
05/24/2024,IAD,VA,AEA,EN,Towers with Radar,597,220,53,4,874,0,0,0,874
05/24/2024,IAH,TX,ASW,CE,Towers with Radar,"1,175",177,13,0,"1,365",0,0,0,"1,365"
05/24/2024,JFK,NY,AEA,EN,Towers with Radar,"1,282",29,73,0,"1,384",0,0,0,"1,384"
05/24/2024,LAS,NV,AWP,WE,Towers with Radar,"1,220",470,116,23,"1,829",0,0,0,"1,829"
05/24/2024,LAX,CA,AWP,WE,Towers with Radar,"1,584",64,39,0,"1,687",0,0,0,"1,687"
05/24/2024,LGA,NY,AEA,EN,Towers with Radar,"1,081",20,28,1,"1,130",0,0,0,"1,130"
05/24/2024,MCO,FL,ASO,ES,Towers with Radar,"1,086",41,35,1,"1,163",0,0,0,"1,163"
05/24/2024,MDW,IL,AGL,CE,Towers with Radar,494,88,58,1,641,0,0,0,641
05/24/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,241",78,57,2,"1,378",0,0,0,"1,378"
05/24/2024,MSP,MN,AGL,CE,Towers with Radar,951,53,19,0,"1,023",0,0,0,"1,023"
05/24/2024,ORD,IL,AGL,CE,Towers with Radar,"1,707",265,9,0,"1,981",0,0,0,"1,981"
05/24/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,697,203,28,0,928,0,0,0,928
05/24/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,223",108,49,2,"1,382",0,0,0,"1,382"
05/24/2024,SAN,CA,AWP,WE,Towers with Radar,592,55,18,1,666,0,0,0,666
05/24/2024,SEA,WA,ANM,WE,Towers with Radar,"1,301",14,1,0,"1,316",0,0,0,"1,316"
05/24/2024,SFO,CA,AWP,WE,Towers with Radar,958,55,17,5,"1,035",0,0,0,"1,035"
05/24/2024,SLC,UT,ANM,WE,Towers with Radar,691,105,115,5,916,0,0,0,916
05/24/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,499,81,79,2,661,0,0,0,661
05/25/2024,ATL,GA,ASO,ES,Towers with Radar,"1,948",15,4,0,"1,967",0,0,0,"1,967"
05/25/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,456,48,69,5,578,0,0,0,578
05/25/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,516,64,67,0,647,0,0,0,647
05/25/2024,BOS,MA,ANE,EN,Towers with Radar,883,120,15,0,"1,018",0,0,0,"1,018"
05/25/2024,BWI,MD,AEA,EN,Towers with Radar,560,27,16,0,603,0,0,0,603
05/25/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,333",250,34,0,"1,617",0,0,0,"1,617"
05/25/2024,DCA,DC,AEA,EN,Towers with Radar,652,0,2,4,658,0,0,0,658
05/25/2024,DEN,CO,ANM,WE,Towers with Radar,"1,637",186,6,0,"1,829",0,0,0,"1,829"
05/25/2024,DFW,TX,ASW,CE,Towers with Radar,"1,934",36,12,0,"1,982",0,0,0,"1,982"
05/25/2024,DTW,MI,AGL,CE,Towers with Radar,732,9,9,1,751,0,0,0,751
05/25/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,054",9,44,0,"1,107",0,0,0,"1,107"
05/25/2024,FLL,FL,ASO,ES,Towers with Radar,670,90,64,1,825,0,0,0,825
05/25/2024,IAD,VA,AEA,EN,Towers with Radar,555,163,28,0,746,0,0,0,746
05/25/2024,IAH,TX,ASW,CE,Towers with Radar,"1,097",164,5,0,"1,266",0,0,0,"1,266"
05/25/2024,JFK,NY,AEA,EN,Towers with Radar,"1,269",18,16,1,"1,304",0,0,0,"1,304"
05/25/2024,LAS,NV,AWP,WE,Towers with Radar,949,456,75,1,"1,481",0,0,0,"1,481"
05/25/2024,LAX,CA,AWP,WE,Towers with Radar,"1,457",39,12,0,"1,508",0,0,0,"1,508"
05/25/2024,LGA,NY,AEA,EN,Towers with Radar,634,6,13,0,653,0,0,0,653
05/25/2024,MCO,FL,ASO,ES,Towers with Radar,"1,073",32,18,0,"1,123",0,0,0,"1,123"
05/25/2024,MDW,IL,AGL,CE,Towers with Radar,357,72,63,0,492,0,0,0,492
05/25/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,260",50,27,8,"1,345",0,0,0,"1,345"
05/25/2024,MSP,MN,AGL,CE,Towers with Radar,752,39,3,0,794,0,0,0,794
05/25/2024,ORD,IL,AGL,CE,Towers with Radar,"1,766",340,4,0,"2,110",0,0,0,"2,110"
05/25/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,645,172,26,2,845,0,0,0,845
05/25/2024,PHX,AZ,AWP,CE,Towers with Radar,995,61,36,2,"1,094",0,0,0,"1,094"
05/25/2024,SAN,CA,AWP,WE,Towers with Radar,496,23,5,1,525,0,0,0,525
05/25/2024,SEA,WA,ANM,WE,Towers with Radar,"1,162",6,0,0,"1,168",0,0,0,"1,168"
05/25/2024,SFO,CA,AWP,WE,Towers with Radar,911,30,8,2,951,0,0,0,951
05/25/2024,SLC,UT,ANM,WE,Towers with Radar,585,75,43,7,710,0,0,0,710
05/25/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,492,56,46,1,595,0,0,0,595
05/26/2024,ATL,GA,ASO,ES,Towers with Radar,"1,935",14,6,0,"1,955",0,0,0,"1,955"
05/26/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,455,37,70,5,567,0,0,0,567
05/26/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,580,43,36,2,661,0,0,0,661
05/26/2024,BOS,MA,ANE,EN,Towers with Radar,922,133,18,0,"1,073",0,0,0,"1,073"
05/26/2024,BWI,MD,AEA,EN,Towers with Radar,556,23,22,0,601,0,0,0,601
05/26/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,248",223,27,2,"1,500",0,0,0,"1,500"
05/26/2024,DCA,DC,AEA,EN,Towers with Radar,748,0,0,5,753,0,0,0,753
05/26/2024,DEN,CO,ANM,WE,Towers with Radar,"1,675",184,5,0,"1,864",0,0,0,"1,864"
05/26/2024,DFW,TX,ASW,CE,Towers with Radar,"1,942",24,9,0,"1,975",0,0,0,"1,975"
05/26/2024,DTW,MI,AGL,CE,Towers with Radar,680,10,5,0,695,0,0,0,695
05/26/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,042",11,36,0,"1,089",0,0,0,"1,089"
05/26/2024,FLL,FL,ASO,ES,Towers with Radar,645,70,79,1,795,0,0,0,795
05/26/2024,IAD,VA,AEA,EN,Towers with Radar,598,140,26,0,764,0,0,0,764
05/26/2024,IAH,TX,ASW,CE,Towers with Radar,"1,084",158,7,0,"1,249",0,0,0,"1,249"
05/26/2024,JFK,NY,AEA,EN,Towers with Radar,"1,269",21,19,0,"1,309",0,0,0,"1,309"
05/26/2024,LAS,NV,AWP,WE,Towers with Radar,"1,088",473,83,0,"1,644",0,0,0,"1,644"
05/26/2024,LAX,CA,AWP,WE,Towers with Radar,"1,457",42,19,0,"1,518",0,0,0,"1,518"
05/26/2024,LGA,NY,AEA,EN,Towers with Radar,895,9,8,0,912,0,0,0,912
05/26/2024,MCO,FL,ASO,ES,Towers with Radar,979,32,32,0,"1,043",0,0,0,"1,043"
05/26/2024,MDW,IL,AGL,CE,Towers with Radar,391,53,30,2,476,0,0,0,476
05/26/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,214",40,34,12,"1,300",0,0,0,"1,300"
05/26/2024,MSP,MN,AGL,CE,Towers with Radar,781,25,5,0,811,0,0,0,811
05/26/2024,ORD,IL,AGL,CE,Towers with Radar,"1,632",293,1,0,"1,926",0,0,0,"1,926"
05/26/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,591,150,30,0,771,0,0,0,771
05/26/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,116",64,32,1,"1,213",0,0,0,"1,213"
05/26/2024,SAN,CA,AWP,WE,Towers with Radar,545,36,10,0,591,0,0,0,591
05/26/2024,SEA,WA,ANM,WE,Towers with Radar,"1,181",1,0,0,"1,182",0,0,0,"1,182"
05/26/2024,SFO,CA,AWP,WE,Towers with Radar,899,24,12,2,937,0,0,0,937
05/26/2024,SLC,UT,ANM,WE,Towers with Radar,582,54,66,1,703,4,0,4,707
05/26/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,453,42,38,0,533,0,0,0,533
05/27/2024,ATL,GA,ASO,ES,Towers with Radar,"2,234",9,16,0,"2,259",0,0,0,"2,259"
05/27/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,585,53,84,1,723,0,0,0,723
05/27/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,609,68,53,1,731,0,0,0,731
05/27/2024,BOS,MA,ANE,EN,Towers with Radar,"1,015",177,14,0,"1,206",0,0,0,"1,206"
05/27/2024,BWI,MD,AEA,EN,Towers with Radar,628,26,13,1,668,0,0,0,668
05/27/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,299",250,40,1,"1,590",0,0,0,"1,590"
05/27/2024,DCA,DC,AEA,EN,Towers with Radar,850,2,0,1,853,0,0,0,853
05/27/2024,DEN,CO,ANM,WE,Towers with Radar,"1,824",190,8,0,"2,022",0,0,0,"2,022"
05/27/2024,DFW,TX,ASW,CE,Towers with Radar,"1,904",30,13,0,"1,947",0,0,0,"1,947"
05/27/2024,DTW,MI,AGL,CE,Towers with Radar,852,7,8,2,869,0,0,0,869
05/27/2024,EWR,NJ,AEA,EN,Towers with Radar,942,18,15,0,975,0,0,0,975
05/27/2024,FLL,FL,ASO,ES,Towers with Radar,648,92,105,0,845,0,0,0,845
05/27/2024,IAD,VA,AEA,EN,Towers with Radar,596,195,38,0,829,0,0,0,829
05/27/2024,IAH,TX,ASW,CE,Towers with Radar,"1,147",168,18,0,"1,333",0,0,0,"1,333"
05/27/2024,JFK,NY,AEA,EN,Towers with Radar,"1,142",18,0,0,"1,160",0,0,0,"1,160"
05/27/2024,LAS,NV,AWP,WE,Towers with Radar,"1,217",489,98,4,"1,808",0,0,0,"1,808"
05/27/2024,LAX,CA,AWP,WE,Towers with Radar,"1,547",76,39,0,"1,662",0,0,0,"1,662"
05/27/2024,LGA,NY,AEA,EN,Towers with Radar,856,3,12,0,871,0,0,0,871
05/27/2024,MCO,FL,ASO,ES,Towers with Radar,"1,026",41,29,0,"1,096",0,0,0,"1,096"
05/27/2024,MDW,IL,AGL,CE,Towers with Radar,506,70,40,1,617,0,0,0,617
05/27/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,140",50,57,1,"1,248",0,0,0,"1,248"
05/27/2024,MSP,MN,AGL,CE,Towers with Radar,915,28,9,0,952,0,0,0,952
05/27/2024,ORD,IL,AGL,CE,Towers with Radar,"1,887",394,11,0,"2,292",0,0,0,"2,292"
05/27/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,659,180,37,2,878,0,0,0,878
05/27/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,182",77,31,4,"1,294",0,0,0,"1,294"
05/27/2024,SAN,CA,AWP,WE,Towers with Radar,570,59,24,0,653,0,0,0,653
05/27/2024,SEA,WA,ANM,WE,Towers with Radar,"1,276",4,1,0,"1,281",0,0,0,"1,281"
05/27/2024,SFO,CA,AWP,WE,Towers with Radar,923,52,22,9,"1,006",0,0,0,"1,006"
05/27/2024,SLC,UT,ANM,WE,Towers with Radar,669,49,128,0,846,20,0,20,866
05/27/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,469,53,55,1,578,0,0,0,578
05/28/2024,ATL,GA,ASO,ES,Towers with Radar,"2,109",35,16,0,"2,160",0,0,0,"2,160"
05/28/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,523,57,97,10,687,0,0,0,687
05/28/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,544,80,122,1,747,0,0,0,747
05/28/2024,BOS,MA,ANE,EN,Towers with Radar,"1,022",186,36,0,"1,244",0,0,0,"1,244"
05/28/2024,BWI,MD,AEA,EN,Towers with Radar,595,35,17,2,649,0,0,0,649
05/28/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,264",244,71,4,"1,583",0,0,0,"1,583"
05/28/2024,DCA,DC,AEA,EN,Towers with Radar,807,10,2,9,828,0,0,0,828
05/28/2024,DEN,CO,ANM,WE,Towers with Radar,"1,733",194,5,0,"1,932",0,0,0,"1,932"
05/28/2024,DFW,TX,ASW,CE,Towers with Radar,"1,313",31,13,1,"1,358",0,0,0,"1,358"
05/28/2024,DTW,MI,AGL,CE,Towers with Radar,751,8,14,0,773,0,0,0,773
05/28/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,098",16,58,0,"1,172",0,0,0,"1,172"
05/28/2024,FLL,FL,ASO,ES,Towers with Radar,584,75,86,5,750,0,0,0,750
05/28/2024,IAD,VA,AEA,EN,Towers with Radar,574,203,70,0,847,0,0,0,847
05/28/2024,IAH,TX,ASW,CE,Towers with Radar,928,123,14,0,"1,065",0,0,0,"1,065"
05/28/2024,JFK,NY,AEA,EN,Towers with Radar,"1,227",15,37,0,"1,279",0,0,0,"1,279"
05/28/2024,LAS,NV,AWP,WE,Towers with Radar,"1,014",369,83,31,"1,497",0,0,0,"1,497"
05/28/2024,LAX,CA,AWP,WE,Towers with Radar,"1,391",50,34,0,"1,475",0,0,0,"1,475"
05/28/2024,LGA,NY,AEA,EN,Towers with Radar,"1,029",10,15,6,"1,060",0,0,0,"1,060"
05/28/2024,MCO,FL,ASO,ES,Towers with Radar,938,36,35,0,"1,009",0,0,0,"1,009"
05/28/2024,MDW,IL,AGL,CE,Towers with Radar,450,65,71,0,586,0,0,0,586
05/28/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,064",49,38,1,"1,152",0,0,0,"1,152"
05/28/2024,MSP,MN,AGL,CE,Towers with Radar,811,38,14,9,872,0,0,0,872
05/28/2024,ORD,IL,AGL,CE,Towers with Radar,"1,744",340,16,0,"2,100",0,0,0,"2,100"
05/28/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,639,152,37,6,834,0,0,0,834
05/28/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,062",83,68,3,"1,216",0,0,0,"1,216"
05/28/2024,SAN,CA,AWP,WE,Towers with Radar,515,33,17,1,566,0,0,0,566
05/28/2024,SEA,WA,ANM,WE,Towers with Radar,"1,223",14,4,0,"1,241",0,0,0,"1,241"
05/28/2024,SFO,CA,AWP,WE,Towers with Radar,866,38,14,6,924,0,0,0,924
05/28/2024,SLC,UT,ANM,WE,Towers with Radar,618,93,115,12,838,0,0,0,838
05/28/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,418,53,92,0,563,0,0,0,563
05/29/2024,ATL,GA,ASO,ES,Towers with Radar,"2,233",28,29,0,"2,290",0,0,0,"2,290"
05/29/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,559,89,133,19,800,0,0,0,800
05/29/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,590,75,131,10,806,0,0,0,806
05/29/2024,BOS,MA,ANE,EN,Towers with Radar,"1,028",147,51,1,"1,227",0,0,0,"1,227"
05/29/2024,BWI,MD,AEA,EN,Towers with Radar,627,37,21,8,693,0,0,0,693
05/29/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,327",268,84,3,"1,682",0,0,0,"1,682"
05/29/2024,DCA,DC,AEA,EN,Towers with Radar,814,4,5,10,833,0,0,0,833
05/29/2024,DEN,CO,ANM,WE,Towers with Radar,"1,742",217,9,0,"1,968",0,0,0,"1,968"
05/29/2024,DFW,TX,ASW,CE,Towers with Radar,"1,808",54,20,0,"1,882",0,0,0,"1,882"
05/29/2024,DTW,MI,AGL,CE,Towers with Radar,831,17,23,0,871,0,0,0,871
05/29/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,126",28,50,0,"1,204",0,0,0,"1,204"
05/29/2024,FLL,FL,ASO,ES,Towers with Radar,634,90,94,4,822,0,0,0,822
05/29/2024,IAD,VA,AEA,EN,Towers with Radar,613,205,64,0,882,0,0,0,882
05/29/2024,IAH,TX,ASW,CE,Towers with Radar,"1,155",170,19,0,"1,344",0,0,0,"1,344"
05/29/2024,JFK,NY,AEA,EN,Towers with Radar,"1,239",19,41,0,"1,299",0,0,0,"1,299"
05/29/2024,LAS,NV,AWP,WE,Towers with Radar,"1,077",402,67,43,"1,589",0,0,0,"1,589"
05/29/2024,LAX,CA,AWP,WE,Towers with Radar,"1,534",42,27,2,"1,605",0,0,0,"1,605"
05/29/2024,LGA,NY,AEA,EN,Towers with Radar,"1,014",21,24,1,"1,060",0,0,0,"1,060"
05/29/2024,MCO,FL,ASO,ES,Towers with Radar,"1,018",42,29,0,"1,089",0,0,0,"1,089"
05/29/2024,MDW,IL,AGL,CE,Towers with Radar,477,75,111,0,663,0,0,0,663
05/29/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,200",55,32,1,"1,288",0,0,0,"1,288"
05/29/2024,MSP,MN,AGL,CE,Towers with Radar,844,57,26,11,938,0,0,0,938
05/29/2024,ORD,IL,AGL,CE,Towers with Radar,"1,852",392,41,0,"2,285",0,0,0,"2,285"
05/29/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,709,176,35,17,937,0,0,0,937
05/29/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,154",111,58,9,"1,332",0,0,0,"1,332"
05/29/2024,SAN,CA,AWP,WE,Towers with Radar,540,48,23,4,615,0,0,0,615
05/29/2024,SEA,WA,ANM,WE,Towers with Radar,"1,232",14,1,0,"1,247",0,0,0,"1,247"
05/29/2024,SFO,CA,AWP,WE,Towers with Radar,918,43,20,12,993,0,0,0,993
05/29/2024,SLC,UT,ANM,WE,Towers with Radar,671,93,111,13,888,0,0,0,888
05/29/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,461,56,108,0,625,0,0,0,625
05/30/2024,ATL,GA,ASO,ES,Towers with Radar,"2,308",32,18,2,"2,360",0,0,0,"2,360"
05/30/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,582,96,141,15,834,0,0,0,834
05/30/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,627,97,137,20,881,0,0,0,881
05/30/2024,BOS,MA,ANE,EN,Towers with Radar,"1,053",166,31,2,"1,252",0,0,0,"1,252"
05/30/2024,BWI,MD,AEA,EN,Towers with Radar,651,50,35,4,740,0,0,0,740
05/30/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,386",269,93,6,"1,754",0,0,0,"1,754"
05/30/2024,DCA,DC,AEA,EN,Towers with Radar,848,9,5,8,870,0,0,0,870
05/30/2024,DEN,CO,ANM,WE,Towers with Radar,"1,801",232,4,0,"2,037",0,0,0,"2,037"
05/30/2024,DFW,TX,ASW,CE,Towers with Radar,"1,355",31,12,0,"1,398",0,0,0,"1,398"
05/30/2024,DTW,MI,AGL,CE,Towers with Radar,852,16,20,0,888,0,0,0,888
05/30/2024,EWR,NJ,AEA,EN,Towers with Radar,"1,216",46,57,0,"1,319",0,0,0,"1,319"
05/30/2024,FLL,FL,ASO,ES,Towers with Radar,650,99,107,2,858,0,0,0,858
05/30/2024,IAD,VA,AEA,EN,Towers with Radar,610,218,87,4,919,0,0,0,919
05/30/2024,IAH,TX,ASW,CE,Towers with Radar,"1,181",178,47,0,"1,406",0,0,0,"1,406"
05/30/2024,JFK,NY,AEA,EN,Towers with Radar,"1,281",34,54,4,"1,373",0,0,0,"1,373"
05/30/2024,LAS,NV,AWP,WE,Towers with Radar,"1,210",447,83,46,"1,786",0,0,0,"1,786"
05/30/2024,LAX,CA,AWP,WE,Towers with Radar,"1,577",52,36,2,"1,667",0,0,0,"1,667"
05/30/2024,LGA,NY,AEA,EN,Towers with Radar,"1,086",19,28,0,"1,133",0,0,0,"1,133"
05/30/2024,MCO,FL,ASO,ES,Towers with Radar,"1,054",46,38,1,"1,139",0,0,0,"1,139"
05/30/2024,MDW,IL,AGL,CE,Towers with Radar,506,93,136,0,735,0,0,0,735
05/30/2024,MIA,FL,ASO,ES,Combined TRACON & Tower with Radar,"1,252",56,43,1,"1,352",0,0,0,"1,352"
05/30/2024,MSP,MN,AGL,CE,Towers with Radar,944,48,22,10,"1,024",0,0,0,"1,024"
05/30/2024,ORD,IL,AGL,CE,Towers with Radar,"1,898",383,24,0,"2,305",0,0,0,"2,305"
05/30/2024,PHL,PA,AEA,EN,Combined TRACON & Tower with Radar,731,196,44,2,973,0,0,0,973
05/30/2024,PHX,AZ,AWP,CE,Towers with Radar,"1,165",94,66,9,"1,334",0,0,0,"1,334"
05/30/2024,SAN,CA,AWP,WE,Towers with Radar,593,34,22,5,654,0,0,0,654
05/30/2024,SEA,WA,ANM,WE,Towers with Radar,"1,307",12,2,0,"1,321",0,0,0,"1,321"
05/30/2024,SFO,CA,AWP,WE,Towers with Radar,946,50,23,11,"1,030",0,0,0,"1,030"
05/30/2024,SLC,UT,ANM,WE,Towers with Radar,703,100,121,10,934,6,0,6,940
05/30/2024,TPA,FL,ASO,ES,Combined TRACON & Tower with Radar,500,96,89,7,692,0,0,0,692
05/31/2024,ATL,GA,ASO,ES,Towers with Radar,"2,332",24,22,0,"2,378",0,0,0,"2,378"
05/31/2024,AUS,TX,ASW,CE,Combined TRACON & Tower with Radar,592,75,81,11,759,0,0,0,759
05/31/2024,BNA,TN,ASO,ES,Combined TRACON & Tower with Radar,625,84,114,9,832,0,0,0,832
05/31/2024,BOS,MA,ANE,EN,Towers with Radar,"1,042",169,27,0,"1,238",0,0,0,"1,238"
05/31/2024,BWI,MD,AEA,EN,Towers with Radar,643,45,20,1,709,0,0,0,709
05/31/2024,CLT,NC,ASO,ES,Combined TRACON & Tower with Radar,"1,365",275,68,0,"1,708",0,0,0,"1,708"
05/31/2024,DCA,DC,AEA,EN,Towers with Radar,844,3,4,11,862,0,0,0,862
05/31/2024,DEN,CO,ANM,WE,Towers with Radar,"1,875",238,10,0,"2,123",0,0,0,"2,123"
05/31/2024,DFW,TX,ASW,CE,Towers with Radar,"1,807",52,11,0,"1,870",0,0,0,"1,870"
05/31/2024,DTW,MI,AGL,CE,Towers with Radar,849,10,20,0,879,0,0,0,879
